11;86
11;99
11;93
11;96
11;18
11;62
11;80
11;72
11;45
11;51
11;16
11;61
11;37
11;36
11;31
11;98
11;20
11;88
11;23
11;85
11;52
11;44
11;67
11;60
11;25
11;21
11;55
11;33
11;57
11;38
11;78
11;69
11;7
11;9
11;97
12;21
12;44
12;95
12;73
12;90
12;51
12;66
12;35
12;47
12;30
12;50
12;43
12;14
12;81
12;78
12;26
12;19
12;98
12;83
12;68
12;61
12;16
12;86
13;65
13;27
13;31
13;69
13;15
13;89
13;52
13;48
13;4
13;85
13;99
13;74
13;75
13;44
13;2
13;70
13;54
13;19
14;70
14;87
14;3
14;90
14;60
14;41
14;32
14;42
14;30
14;48
14;20
14;44
14;4
14;86
14;61
14;33
14;45
14;24
14;99
14;51
14;1
14;23
14;54
14;76
14;39
14;40
14;88
14;95
14;31
14;59
14;98
14;15
14;14
14;2
14;83
14;64
14;18
14;29
14;47
14;28
14;37
14;65
14;34
14;97
14;5
14;91
14;82
14;25
14;36
14;85
14;62
14;16
14;55
14;68
14;6
15;43
15;51
15;63
15;58
15;5
15;25
15;92
15;17
15;29
15;59
15;62
15;65
15;26
15;93
15;10
15;38
15;99
15;55
15;73
15;67
15;71
15;21
15;14
15;15
15;91
15;83
15;18
15;24
15;50
15;9
15;98
15;13
15;40
15;7
15;22
15;79
15;80
15;74
15;89
15;85
15;37
15;44
15;42
15;78
15;82
15;54
15;11
15;86
15;75
16;19
16;42
16;26
16;65
16;99
16;33
16;25
16;85
16;95
16;54
16;97
16;82
16;73
16;29
16;11
16;94
16;9
16;15
16;68
16;69
16;67
16;76
16;77
16;57
16;52
16;79
16;75
16;87
16;61
16;40
16;90
16;21
16;62
16;2
16;84
16;48
16;4
16;49
16;92
16;17
16;18
16;53
16;43
16;72
16;83
16;89
16;96
16;23
16;24
16;63
16;41
16;12
16;28
16;16
16;70
16;64
16;35
16;98
16;30
16;10
16;38
16;50
16;93
16;45
16;51
16;86
16;71
16;55
16;39
16;47
16;44
16;56
17;25
17;96
17;86
17;20
17;46
17;92
17;79
17;10
17;87
17;70
17;94
17;16
17;50
17;98
17;18
17;85
17;22
17;54
17;93
17;58
17;82
17;17
17;57
17;69
17;2
17;43
17;11
17;99
17;78
17;40
17;80
17;14
17;44
17;32
17;5
17;73
17;56
17;21
17;13
17;1
17;38
17;51
17;26
18;13
18;92
18;19
18;16
18;95
18;66
18;59
18;64
18;75
18;72
18;55
18;78
18;83
18;37
18;47
18;18
18;56
18;68
18;62
18;40
18;29
18;87
19;24
19;14
19;71
19;43
19;89
19;78
19;97
19;58
19;98
19;23
19;7
19;17
19;35
19;45
19;77
19;74
19;59
19;52
19;51
19;57
19;64
19;9
19;50
19;63
19;99
19;27
19;84
19;48
19;62
19;86
19;80
19;25
19;5
19;49
19;22
19;32
19;21
19;26
19;95
19;73
19;56
19;38
19;13
19;40
19;16
19;39
20;16
20;93
20;73
20;4
20;19
21;95
21;89
21;36
21;76
21;82
21;79
21;8
21;78
21;92
21;43
21;16
21;18
21;90
21;10
21;97
21;37
21;77
21;58
22;23
22;51
22;39
22;24
22;36
22;83
22;98
22;84
22;87
22;97
22;46
22;57
22;47
22;86
22;48
22;54
22;37
22;60
22;88
22;20
22;52
22;56
22;80
22;11
22;62
22;95
22;32
22;17
22;91
22;50
22;55
22;69
22;7
22;90
22;96
22;33
22;94
22;10
22;93
22;63
22;1
22;12
22;85
22;30
22;16
22;73
22;34
22;4
22;65
22;67
22;27
22;26
22;81
22;74
22;6
22;59
22;75
22;42
22;49
22;53
22;41
22;79
22;40
22;64
22;43
22;13
22;44
22;38
22;29
22;14
22;5
22;18
22;8
22;77
22;68
22;61
22;35
23;71
23;49
23;85
23;77
23;35
23;41
23;16
23;93
23;55
23;4
23;7
23;51
23;47
23;91
23;86
23;94
23;42
23;38
23;53
23;78
23;76
23;95
23;50
23;18
23;52
23;84
23;98
23;79
23;30
23;99
23;82
23;44
23;32
23;83
23;60
23;90
23;15
23;11
23;48
23;36
23;27
23;62
23;58
23;39
23;72
23;17
23;40
23;34
23;61
23;10
23;9
23;87
23;3
23;22
23;74
23;65
23;75
23;24
23;1
23;57
24;80
24;92
24;72
24;34
24;85
24;19
24;32
24;5
24;36
24;21
24;96
24;29
24;23
24;83
24;31
24;61
24;81
24;84
24;41
24;49
24;87
24;37
24;17
24;47
24;91
24;62
24;28
24;18
24;26
24;70
24;10
24;95
24;66
24;60
24;51
24;9
24;52
24;71
24;67
24;76
24;93
24;14
24;55
24;82
24;73
24;99
24;27
24;16
24;65
24;98
24;2
25;15
25;19
25;30
25;10
25;66
25;33
25;85
25;76
25;13
25;81
25;20
25;92
25;9
25;84
25;52
25;26
25;79
25;25
25;7
25;74
25;96
25;87
25;27
25;42
25;48
25;77
25;68
25;14
25;46
25;18
25;71
25;21
25;67
25;28
25;93
25;3
25;95
25;56
25;78
25;49
25;31
25;63
25;64
25;59
25;45
25;88
25;83
25;23
25;97
26;77
26;37
26;91
26;85
26;35
26;84
26;10
26;95
26;86
26;19
26;15
26;90
26;80
26;61
26;72
26;46
26;24
26;38
26;79
26;44
26;88
26;53
26;28
26;89
26;49
26;73
26;69
26;13
26;8
26;63
26;65
26;25
26;51
26;40
26;26
26;33
26;12
26;64
26;23
26;70
26;87
26;2
26;47
26;81
26;1
26;93
26;39
26;16
26;98
26;66
26;42
26;36
26;75
26;59
26;5
26;58
26;4
26;82
26;7
26;22
26;62
26;20
26;96
27;75
27;22
27;53
27;83
27;98
27;12
27;20
27;77
27;64
27;70
27;8
27;2
27;90
27;65
27;66
27;79
27;7
27;96
27;85
27;80
27;88
27;10
27;55
27;47
27;99
27;78
27;40
27;58
27;31
27;11
27;59
27;33
27;4
27;57
27;54
27;28
27;63
27;95
27;25
27;19
27;41
27;37
27;32
27;15
27;94
27;72
27;67
27;3
27;49
27;60
28;23
28;5
28;32
28;17
28;51
28;95
28;61
28;84
28;29
28;56
28;31
28;20
28;87
28;44
28;35
28;18
28;64
28;4
28;65
28;34
28;6
28;83
28;48
28;28
28;22
28;26
28;70
28;9
28;24
28;46
28;43
28;94
28;25
28;50
28;68
28;81
28;13
28;76
28;1
28;57
28;67
28;19
28;92
28;72
28;39
28;89
28;30
28;82
28;73
28;71
28;42
28;41
28;75
28;37
28;63
28;74
28;38
28;88
28;55
28;86
28;96
28;40
28;16
28;98
28;15
28;7
28;54
28;59
28;97
28;62
28;47
28;52
28;2
28;93
28;53
29;20
29;19
29;51
29;52
29;32
29;38
29;93
29;1
29;84
29;92
29;18
29;46
29;44
29;83
29;39
29;53
29;25
29;94
29;91
29;89
29;21
29;95
29;77
29;37
29;27
29;50
29;63
29;74
29;34
29;6
29;80
29;81
29;70
29;17
29;85
29;23
29;67
29;57
29;73
29;60
29;97
29;72
29;82
29;30
29;26
29;11
29;48
29;64
29;14
29;61
29;47
29;65
29;90
29;35
29;24
29;45
29;79
29;87
29;40
29;12
29;33
29;7
29;2
29;58
29;42
29;31
29;56
29;68
29;96
29;78
29;16
29;54
29;22
29;55
29;10
29;86
29;36
29;43
29;9
29;88
29;8
29;13
29;15
29;49
29;62
29;69
29;71
29;76
29;5
29;75
29;3
29;28
29;41
29;29
29;66
29;98
30;44
30;77
30;73
30;40
30;9
30;66
30;72
30;16
30;20
30;98
30;79
30;86
30;83
30;81
30;48
30;50
30;19
30;3
30;54
30;80
30;62
30;78
30;22
30;10
30;88
30;2
30;41
30;90
30;65
30;49
30;69
30;31
30;26
30;27
30;47
30;92
30;33
30;38
30;43
30;74
30;58
30;25
30;14
30;18
30;35
30;15
30;28
30;67
30;61
30;55
30;87
30;1
31;94
31;74
31;29
31;55
31;42
31;16
31;56
31;1
31;3
31;5
31;80
31;62
31;32
31;66
31;72
31;84
31;45
31;79
31;99
31;22
31;49
31;31
31;97
31;43
31;18
31;20
31;26
31;82
31;86
31;59
31;9
31;81
31;30
31;34
31;83
31;70
31;28
31;88
31;33
31;53
31;7
31;92
31;90
31;37
31;58
31;4
31;96
31;39
31;47
31;71
31;54
31;27
31;23
31;95
31;10
31;48
31;52
31;78
31;64
31;69
31;24
31;57
31;50
31;11
31;19
31;89
31;77
31;35
31;93
31;98
31;76
32;9
32;41
32;57
32;58
32;80
32;77
32;89
32;74
32;64
32;15
32;29
32;16
32;38
32;55
32;12
32;42
32;88
32;94
32;40
32;66
32;52
32;50
32;46
32;83
32;36
32;81
32;96
32;30
32;51
32;17
32;24
32;33
32;67
32;59
32;84
32;34
32;28
32;90
32;60
32;13
32;8
32;26
32;6
32;82
32;56
32;97
32;69
32;70
32;47
32;14
32;11
32;76
32;39
32;68
32;35
32;45
32;19
32;85
32;3
32;4
32;20
32;73
32;98
32;48
32;27
32;10
32;86
32;87
32;78
32;18
32;75
32;31
32;63
32;62
32;71
32;99
32;43
32;49
32;95
32;1
32;23
32;7
33;75
33;61
33;3
33;91
33;59
33;45
33;44
33;62
33;67
33;90
33;24
33;46
33;19
33;7
33;95
33;69
33;40
33;98
33;39
33;84
34;14
34;91
34;12
35;47
35;78
35;63
35;24
35;8
35;87
35;60
35;9
35;94
35;11
35;89
35;92
35;49
35;21
35;95
35;57
35;76
35;33
35;81
35;25
35;13
35;12
35;67
35;52
35;6
35;71
35;86
35;2
35;39
35;56
35;20
35;35
35;64
35;15
35;7
35;79
35;93
35;99
35;19
35;44
35;53
35;72
35;80
35;4
35;1
35;32
35;16
35;30
35;22
35;54
35;5
35;83
35;28
35;74
36;40
36;26
36;94
36;99
36;95
36;88
36;32
36;86
36;85
36;61
36;9
36;66
36;64
36;69
36;18
36;73
36;53
36;31
36;58
36;36
36;55
36;29
36;34
36;45
36;5
36;7
36;6
36;96
36;83
36;21
36;39
36;23
36;25
36;46
36;60
36;98
36;12
36;2
36;89
36;22
36;16
36;19
36;90
36;48
36;44
36;84
36;75
36;8
36;14
36;13
36;79
36;20
36;71
36;76
36;77
36;97
36;80
36;11
36;4
36;87
36;38
36;41
36;15
36;56
36;47
36;93
36;35
36;50
36;59
36;52
36;78
36;57
36;37
36;51
36;30
36;70
36;81
36;65
36;82
36;92
36;49
36;63
36;10
36;28
36;3
36;91
36;43
36;74
36;68
36;27
36;67
36;17
36;24
36;42
36;72
36;33
36;62
36;1
37;14
37;42
37;97
37;84
37;41
37;47
37;87
37;82
37;68
37;32
37;89
37;9
37;15
38;59
38;30
38;76
38;80
38;90
38;63
38;7
38;82
38;40
38;1
38;88
38;23
38;19
38;71
38;22
38;94
38;14
38;74
38;81
38;9
38;84
38;87
38;25
38;45
38;13
38;33
38;29
38;39
38;34
38;12
38;73
38;4
38;99
38;77
38;72
38;47
38;52
38;64
38;83
38;18
38;79
38;57
38;51
38;60
38;21
38;8
38;53
38;85
38;98
38;15
38;24
38;62
38;95
38;92
38;48
38;91
38;61
38;26
38;89
38;16
38;20
38;28
38;2
38;78
38;58
38;75
38;44
38;56
38;5
38;17
38;6
38;11
38;68
38;36
38;41
38;38
38;42
38;49
38;67
38;69
38;10
38;46
38;96
38;37
38;70
39;69
39;34
39;82
39;13
39;15
39;20
39;85
39;23
39;43
39;78
39;38
39;47
39;18
39;60
39;51
39;4
39;59
39;44
39;90
39;52
39;99
39;93
39;91
39;2
39;24
39;6
39;96
39;80
39;7
39;19
39;31
39;79
39;71
39;37
39;57
39;74
39;92
39;8
39;66
39;50
39;86
39;39
39;55
39;3
39;98
39;68
39;87
39;12
39;88
39;29
39;72
39;94
39;70
39;27
39;54
39;10
39;26
39;49
39;53
39;45
39;63
39;35
39;5
39;48
39;33
39;42
39;76
39;81
39;67
39;41
39;16
39;75
39;97
39;40
39;77
39;25
39;56
40;25
40;68
40;29
40;3
40;77
40;27
40;13
40;16
40;21
40;57
40;64
40;2
40;81
40;6
40;54
40;65
40;7
40;48
40;33
40;71
40;98
40;73
40;30
40;11
40;90
40;56
40;97
40;66
40;43
40;85
40;94
40;74
40;24
40;46
40;88
40;84
40;39
40;67
40;17
40;44
40;41
40;51
40;45
40;60
40;28
40;26
40;55
40;1
40;32
40;62
40;49
40;5
40;82
40;99
40;59
40;72
40;79
40;52
40;86
40;18
40;89
41;84
41;60
41;19
41;28
41;14
41;31
41;6
41;45
41;68
41;91
41;89
41;27
41;41
41;66
41;47
41;46
41;49
41;7
41;20
41;80
41;64
41;96
41;43
41;79
41;42
41;95
41;82
41;15
41;72
41;53
41;16
41;98
41;76
41;26
41;38
41;2
41;75
41;3
41;36
41;81
41;35
41;71
41;23
41;22
41;92
41;44
41;51
41;11
41;56
41;4
41;54
41;37
41;32
41;61
41;40
41;62
41;13
41;5
41;29
41;24
41;18
42;52
42;16
42;34
42;63
42;10
42;24
42;58
42;19
42;93
42;22
42;46
42;79
42;92
42;82
42;77
42;53
42;73
42;13
42;2
42;65
42;36
42;87
42;54
42;76
42;43
42;31
42;68
42;67
42;44
42;30
42;90
42;33
42;1
42;50
42;97
42;28
42;91
42;78
42;51
42;29
43;27
43;83
43;45
43;91
43;81
43;69
43;2
43;28
43;72
43;21
43;37
43;85
43;30
43;8
43;73
43;31
43;57
43;98
43;51
43;40
43;11
43;35
43;7
43;61
43;48
43;97
43;36
43;16
43;54
43;76
43;93
43;55
43;79
43;20
43;4
43;50
43;65
43;33
43;26
43;75
43;41
43;39
43;29
43;44
43;42
43;22
43;64
43;74
43;68
43;24
43;9
43;38
43;94
44;19
44;67
44;26
44;97
44;81
44;28
44;77
44;16
44;71
44;62
44;85
44;7
44;18
44;3
44;82
44;17
44;74
44;83
44;79
44;50
44;57
44;14
44;46
44;60
44;61
44;78
44;11
44;88
44;93
44;9
44;64
44;87
44;25
44;1
44;47
44;32
44;40
44;86
44;39
44;63
44;43
44;99
44;10
44;4
44;55
45;9
46;66
46;54
46;4
46;96
46;46
46;73
46;93
46;99
46;81
46;78
46;24
46;28
46;95
46;94
46;45
46;86
46;48
46;38
46;82
46;59
46;57
46;42
46;31
46;87
46;25
46;3
46;84
46;40
46;67
46;55
46;41
46;20
46;23
46;9
46;30
46;22
46;62
46;92
46;16
46;32
46;68
46;44
46;21
46;7
46;17
46;56
46;64
46;1
46;34
46;61
46;29
46;63
46;77
46;90
46;88
46;58
46;65
46;83
46;69
46;71
46;79
46;51
46;13
46;91
46;2
46;14
46;39
46;70
46;27
46;97
46;80
46;60
46;8
46;15
46;75
46;26
46;98
46;35
46;74
46;89
46;6
46;50
46;53
46;47
47;41
47;97
47;71
47;34
47;65
47;63
47;16
47;46
47;72
47;5
47;70
47;73
47;95
47;6
47;99
47;93
47;69
47;49
47;14
47;21
47;40
47;56
47;50
47;26
47;52
47;43
47;31
47;54
47;45
47;32
47;8
47;42
47;77
47;80
47;12
47;1
47;9
47;4
47;67
47;87
47;81
47;60
47;61
47;57
47;35
47;27
47;82
47;91
47;33
47;64
47;30
47;13
47;11
47;94
47;92
47;23
47;68
47;75
47;66
47;19
47;58
47;53
47;38
47;76
47;24
47;96
47;47
47;59
47;88
47;7
47;25
47;39
47;79
47;84
47;74
47;48
47;2
47;3
47;10
47;51
47;86
47;98
47;90
47;78
47;22
47;62
47;28
47;83
47;18
47;15
47;17
47;29
47;36
47;89
47;85
47;44
47;37
47;55
48;34
48;93
48;98
48;4
48;21
48;64
48;15
48;8
48;28
48;95
48;86
48;2
48;9
48;14
48;23
48;40
48;56
48;26
48;91
48;80
48;87
48;29
48;54
48;45
48;94
48;96
48;69
48;82
48;99
48;42
48;19
48;97
48;51
48;10
48;70
48;50
48;22
48;76
48;89
48;85
48;71
48;67
48;48
48;27
48;49
48;39
48;65
48;32
48;16
48;66
48;5
48;62
48;30
48;68
48;78
48;25
48;3
48;35
48;6
49;91
49;86
49;13
49;80
49;37
49;46
49;36
49;48
49;53
49;34
49;25
49;89
49;30
49;9
49;14
49;57
49;50
49;18
49;97
49;41
49;59
49;64
49;33
49;77
49;54
49;62
49;98
49;1
49;6
49;27
49;96
49;93
49;38
49;24
49;55
49;35
49;40
49;31
49;66
49;3
49;11
49;56
49;70
49;67
49;71
49;17
49;65
49;90
49;15
49;84
49;68
49;51
49;21
49;85
49;83
49;88
49;94
49;69
49;78
49;4
49;58
49;95
49;43
49;16
49;79
49;29
49;26
49;19
49;28
49;42
49;63
49;20
49;22
49;12
49;81
49;2
49;39
49;23
49;52
49;47
49;92
49;72
49;45
49;49
49;87
49;82
49;32
49;8
49;74
49;76
49;60
49;99
49;7
49;10
49;5
49;61
50;63
50;4
50;86
50;26
50;66
51;49
51;99
51;32
51;58
51;43
51;87
51;56
51;37
51;51
51;10
51;95
51;13
51;11
51;14
51;21
51;46
51;92
51;79
51;12
51;45
51;9
51;97
51;41
51;55
51;36
51;50
51;91
51;73
51;84
51;98
51;88
51;67
51;4
51;22
51;29
51;90
51;74
51;35
51;80
51;25
51;31
51;76
51;44
51;65
51;15
51;61
51;59
51;30
51;60
51;5
51;70
51;6
51;62
51;71
51;26
51;69
51;2
51;33
51;18
51;19
51;94
51;77
51;68
51;89
51;8
51;66
51;40
51;3
51;72
51;20
51;7
51;54
51;86
51;81
51;27
51;57
51;17
51;52
51;64
51;78
51;83
51;34
51;63
51;82
51;23
52;15
52;32
52;14
52;80
52;45
52;83
52;79
52;99
52;92
52;75
52;62
52;2
52;54
52;41
52;72
52;87
52;36
52;82
52;37
52;8
52;78
52;38
52;44
52;22
52;6
52;97
52;65
52;90
52;17
52;84
52;69
52;56
52;39
52;27
52;81
52;24
52;66
52;59
52;98
52;31
52;26
52;10
52;11
52;71
52;93
52;94
52;77
52;19
52;53
52;23
52;60
52;57
52;5
52;43
52;63
52;7
52;51
52;9
52;18
52;29
52;48
52;61
52;85
52;40
52;96
52;86
52;34
52;21
52;12
52;3
52;52
52;4
52;35
52;42
52;33
52;67
52;74
52;64
52;28
52;95
52;91
52;47
52;89
52;1
52;30
52;73
52;70
52;49
52;16
52;13
52;25
52;88
52;46
52;76
52;58
52;55
52;20
52;50
53;2
53;41
53;93
53;53
53;13
53;34
53;26
53;66
53;60
53;76
53;35
53;56
53;19
53;88
53;54
53;31
53;45
53;61
53;89
53;64
53;44
53;58
53;68
53;71
53;72
53;46
53;1
53;30
53;38
53;39
53;70
53;29
53;37
53;82
53;50
53;95
53;69
53;5
53;74
53;62
53;63
53;7
53;52
53;81
53;92
53;59
53;36
53;28
53;57
53;75
53;10
53;24
53;77
53;11
53;99
53;21
53;87
53;25
53;67
53;51
53;40
53;49
53;73
53;18
53;48
53;9
53;3
53;6
53;55
53;86
53;15
53;94
53;14
53;8
53;33
53;27
53;98
53;65
53;78
53;90
53;96
53;97
53;42
53;91
53;17
54;68
54;26
54;10
54;17
54;14
54;37
54;81
54;87
54;13
54;64
54;74
54;89
54;4
54;1
54;35
54;86
54;11
54;51
54;55
54;73
55;76
55;2
55;48
55;50
55;42
55;52
55;49
55;39
55;28
55;10
55;3
55;5
55;6
55;64
55;74
55;94
55;69
55;87
55;59
55;97
55;88
55;98
55;34
55;91
55;66
55;22
55;23
55;40
55;14
55;63
55;55
55;43
55;9
55;60
55;36
55;53
55;38
55;32
55;80
55;18
55;54
55;90
55;73
55;33
55;82
55;56
55;83
55;30
55;45
55;96
55;29
55;8
55;25
55;58
55;47
55;27
55;7
55;4
55;85
55;92
55;84
55;93
55;62
55;79
55;20
55;26
55;16
55;89
55;72
55;24
55;70
55;21
55;68
55;51
55;12
55;19
55;61
55;37
55;67
55;35
55;13
55;81
55;75
55;71
55;31
55;46
55;17
55;78
55;57
55;77
55;44
55;65
55;86
55;95
55;1
55;15
56;19
56;47
56;93
56;21
56;84
56;5
56;41
56;43
56;96
56;88
56;17
56;16
56;87
56;45
56;9
56;27
56;31
56;72
56;82
56;6
56;85
56;70
56;37
56;48
56;49
56;24
56;63
56;76
56;74
56;53
56;20
56;75
56;29
56;91
56;36
56;33
56;26
56;42
56;77
56;98
56;86
56;66
56;46
56;44
56;12
56;23
56;59
56;69
56;90
56;22
56;1
56;2
56;50
56;3
56;25
56;68
56;56
56;92
56;78
56;4
56;13
56;80
56;18
56;28
56;35
56;7
56;83
56;67
56;40
56;38
56;62
56;79
56;61
56;57
57;84
57;31
57;16
57;10
57;85
57;67
57;32
57;72
57;89
57;29
57;34
57;91
57;59
57;50
57;1
57;58
57;96
57;93
57;51
57;38
57;82
57;97
57;13
57;92
57;9
57;88
57;33
57;94
57;66
57;46
57;64
57;17
57;77
57;30
57;83
57;27
57;44
57;11
57;49
57;42
57;56
57;41
57;53
57;45
57;8
57;7
57;28
57;35
57;40
57;39
57;26
57;24
57;62
57;80
57;54
57;52
57;81
57;61
57;71
57;63
57;15
57;60
57;65
57;86
57;95
57;48
57;19
57;21
57;99
57;74
57;78
57;25
57;90
57;98
57;57
57;47
57;3
57;2
57;14
57;79
57;87
57;36
58;4
58;92
58;5
58;96
58;66
58;83
58;97
58;86
58;62
58;70
58;59
58;99
58;95
58;19
58;32
58;23
58;29
58;54
58;76
58;8
58;34
58;3
58;21
58;47
58;17
58;35
58;28
58;55
58;20
58;50
58;88
58;10
58;90
58;43
58;6
58;27
58;2
58;73
58;61
58;78
58;46
58;1
58;37
58;24
58;25
58;69
58;12
58;30
58;60
58;13
58;16
58;63
58;26
58;68
58;98
58;94
58;15
58;7
58;14
58;38
58;57
58;53
58;82
58;51
58;93
58;22
58;85
58;48
58;56
58;89
58;80
58;49
58;87
58;42
58;72
58;52
58;31
58;41
58;81
58;64
58;91
58;74
58;44
58;65
58;77
58;79
58;84
58;75
58;36
58;58
58;18
58;40
58;9
58;33
58;45
58;67
58;71
58;39
58;11
59;59
59;25
59;5
59;51
59;81
59;45
59;7
59;50
59;14
59;90
59;44
59;10
59;99
59;70
59;41
59;3
59;2
59;87
59;97
59;49
59;57
59;22
59;39
59;61
59;48
59;13
59;21
59;72
59;43
59;95
59;94
59;56
59;67
59;23
59;55
59;38
59;30
59;80
59;24
59;29
59;74
59;68
59;36
59;26
59;88
59;86
59;42
59;34
59;69
59;1
59;92
59;32
59;11
59;96
59;93
59;52
59;35
59;77
59;27
59;53
59;62
59;63
59;60
59;20
59;18
59;54
59;37
59;82
59;71
59;12
59;31
59;66
59;28
59;9
59;98
59;85
59;19
59;83
59;75
59;84
60;33
60;55
60;50
60;86
60;83
60;59
60;4
60;60
60;46
60;54
60;93
60;62
60;44
60;77
60;31
60;32
60;92
60;95
60;49
60;9
60;79
60;38
60;20
60;87
60;69
60;2
60;48
60;27
60;7
61;2
61;47
61;55
61;64
61;59
61;33
61;39
61;70
61;86
61;26
61;98
61;19
61;85
61;74
61;11
61;15
61;50
61;71
61;41
61;31
61;3
61;24
61;30
62;69
62;78
62;8
62;19
62;29
62;23
62;31
62;18
62;55
62;40
62;59
62;14
62;42
62;24
62;10
62;61
62;21
62;97
62;80
62;60
62;53
62;98
62;5
62;26
62;76
62;48
62;28
62;99
62;38
62;43
62;39
62;13
62;62
62;84
62;9
62;27
62;64
62;82
62;36
62;30
62;2
62;81
62;58
62;73
62;85
62;71
62;92
62;83
62;6
62;25
62;79
62;32
62;41
62;11
62;93
62;56
62;70
62;47
62;4
62;87
62;90
62;7
62;94
62;89
62;77
62;75
62;34
62;37
62;17
62;54
62;12
62;95
62;68
62;35
62;66
62;72
62;91
62;45
62;86
62;15
62;52
62;57
62;63
62;22
62;3
62;33
62;50
62;1
62;20
62;46
63;6
63;86
63;83
63;51
63;67
63;49
63;80
63;65
63;40
63;46
63;43
63;33
63;34
63;98
63;96
63;30
63;79
63;59
63;27
63;84
63;12
63;53
63;44
63;94
63;10
63;60
63;3
63;1
63;26
63;47
63;38
64;65
64;31
64;26
64;93
64;29
64;32
64;92
64;46
64;84
64;79
64;38
64;74
64;96
64;56
64;70
64;68
64;14
64;23
64;87
64;99
64;66
64;61
64;10
64;55
64;76
64;80
64;13
64;85
64;2
64;91
64;54
64;3
64;73
64;24
64;57
64;53
64;4
64;59
64;20
64;51
64;58
64;35
64;75
64;15
64;52
64;90
64;44
64;69
64;42
64;72
64;49
64;7
64;19
64;21
64;39
64;78
64;22
64;81
64;16
64;33
64;83
64;45
64;18
64;94
64;89
65;21
65;38
65;77
65;71
65;67
65;96
65;60
65;81
65;89
65;39
65;6
65;69
65;5
65;56
65;41
65;13
65;7
65;34
65;44
65;70
65;55
65;99
65;94
65;15
65;31
65;64
65;74
65;54
65;43
65;92
65;45
65;29
65;42
65;18
65;63
65;98
65;1
65;20
65;86
65;16
65;59
65;61
65;50
65;37
65;73
65;51
65;24
65;82
65;17
65;79
65;78
65;76
65;33
65;65
65;83
65;97
65;3
65;66
65;85
65;28
65;84
65;35
65;93
65;57
65;48
65;91
65;26
65;47
65;19
65;27
65;2
65;58
65;49
65;52
65;72
65;80
65;62
65;12
65;10
65;9
65;8
65;75
65;14
65;46
65;68
65;95
65;11
66;83
66;10
66;90
66;98
66;94
66;93
66;32
66;29
66;79
66;68
66;56
66;16
66;81
66;26
66;23
66;22
66;89
66;95
66;31
66;60
66;75
66;24
66;1
66;2
66;9
